orden_id;order_item_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
20249PA99A;A;PA99;VE6856;05/12/2017 2:20;391.28;0.46;Electrodomésticos;36;28;24;470;34;10;16
86446PB78A;A;PB78;VE8903;24/09/2017 22:25;496.19;18.79;Ropa de adultos;2;25;20;181;51;18;34
101532PC95A;A;PC95;VE5926;17/04/2018 8:34;134.1;29.5;Ropa infantil;40;5;23;770;5;23;31
34860PE52A;A;PE52;VE8575;28/01/2018 3:58;32.54;29.1;Tecnología;28;19;21;3472;22;1;26
52171PB82A;A;PB82;VE5738;08/01/2018 12:59;98.06;17.77;Ropa de adultos;14;26;40;1310;39;25;5
40543PP40A;A;PP40;VE7016;29/03/2018 9:44;72.14;26.03;Licor;33;16;20;2456;43;10;39
8690PO23A;A;PO23;VE8575;01/10/2017 21:14;69.21;4.91;Productos ecoamigables;32;0;9;882;30;5;1
37661PP86A;A;PP86;VE9769;27/10/2017 2:18;322.7;18.48;Licor;30;18;34;2091;52;8;20
20496PH48A;A;PH48;VE3199;29/03/2018 11:03;20.78;16;Bebés ;34;29;16;4033;7;3;17
5353PK31A;A;PK31;VE9946;11/10/2017 10:12;204.19;1.03;Deportes;9;26;36;2987;58;8;29
109589PI14A;A;PI14;VE7888;16/11/2017 3:38;173.12;9.94;Juguetes;30;35;36;2444;37;21;12
39252PA41A;A;PA41;VE2129;10/11/2017 13:21;37.55;17.38;Electrodomésticos;38;8;3;2891;21;2;30
7459PO84A;A;PO84;VE3276;06/11/2017 0:21;141.97;38.6;Productos ecoamigables;21;39;1;187;17;12;3
77348PJ46A;A;PJ46;VE7503;31/12/2017 2:46;10.15;2.66;Mascotas;0;22;10;984;18;35;14
74897PE21A;A;PE21;VE3166;17/09/2017 10:42;14.26;49.85;Tecnología;8;7;5;25;31;31;3
55092PN44A;A;PN44;VE4277;26/10/2017 14:40;178.98;5.7;Dormitorio;26;11;20;11165;16;18;33
3583PE11A;A;PE11;VE7125;17/07/2017 5:16;117.42;4.03;Tecnología;18;20;9;3954;21;30;5
62972PG65C;C;PG65;VE1340;20/09/2017 11:43;36.6;15.15;Salud;21;23;19;711;34;16;10
86481PG29A;A;PG29;VE3877;02/02/2018 21:56;29.81;5.84;Salud;12;3;28;7877;43;34;18
49871PF98B;B;PF98;VE6060;21/10/2017 2:27;34.77;48.03;Muebles;1;36;24;164;32;29;17
46969PJ19A;A;PJ19;VE4333;16/11/2017 9:56;41.57;0.53;Mascotas;26;36;31;1879;22;2;10
1040PH25A;A;PH25;VE3791;28/03/2018 16:15;409.52;58.07;Bebés ;6;34;8;7556;39;18;30
275PL40A;A;PL40;VE9159;28/02/2018 16:46;209.42;0.18;Libros;1;32;8;1318;47;15;24
107643PK58A;A;PK58;VE6032;17/11/2017 17:09;166.35;31.78;Deportes;31;15;1;1082;56;17;39
20197PR96A;A;PR96;VE1307;24/10/2017 16:48;66.48;55.54;Frutas y verduras;33;24;1;3200;17;5;10
56104PG56A;A;PG56;VE3939;09/12/2017 15:48;50.71;8.51;Salud;38;4;21;111;37;22;35
73444PG11B;B;PG11;VE4436;09/04/2018 10:35;555.96;6.34;Salud;39;14;15;4012;32;28;5
101881PK10A;A;PK10;VE6936;28/04/2018 8:15;208.53;26.54;Deportes;6;30;32;753;15;18;11
90848PQ24A;A;PQ24;VE8511;25/12/2017 11:04;153.88;32.41;Lácteos;27;25;29;1303;34;3;22
88503PQ55A;A;PQ55;VE6180;21/11/2017 20:32;85.77;31.55;Lácteos;8;14;30;2118;25;54;30
18040PB55A;A;PB55;VE4481;31/08/2017 17:07;355.45;44.71;Ropa de adultos;38;12;38;518;57;7;29
80429PE94A;A;PE94;VE4454;17/04/2018 17:21;224.34;45.2;Tecnología;16;38;19;258;28;4;28
81631PI40A;A;PI40;VE6777;02/09/2017 17:14;62.81;21.55;Juguetes;28;16;8;119;22;16;29
27053PH45B;B;PH45;VE4502;21/07/2017 8:42;156.04;19.67;Bebés ;9;30;21;602;31;24;39
92097PL54A;A;PL54;VE1492;02/10/2017 11:50;216.39;15.31;Libros;7;24;6;5185;26;37;27
67938PH83A;A;PH83;VE7671;12/04/2018 8:24;280.66;25.92;Bebés ;5;12;15;995;36;17;11
112208PF75A;A;PF75;VE8695;08/06/2018 5:35;175.63;12.67;Muebles;1;22;16;1502;13;15;19
31223PH10A;A;PH10;VE2285;08/12/2017 14:23;136.81;6.81;Bebés ;30;11;13;1210;33;28;25
55317PL54A;A;PL54;VE7348;19/02/2018 7:38;72.58;15.32;Libros;33;10;24;566;8;37;40
30100PB34A;A;PB34;VE3199;11/01/2018 15:18;3.2;35.28;Ropa de adultos;5;9;37;1477;16;31;38
45219PI40A;A;PI40;VE5068;31/10/2017 3:05;26.35;21.2;Juguetes;17;40;25;1323;33;2;35
65768PI47A;A;PI47;VE9713;12/06/2018 9:29;76.24;61.48;Juguetes;22;30;19;1194;23;13;22
4923PM81A;A;PM81;VE1558;03/01/2018 19:34;60.57;0.14;Ferretería;39;23;25;233;12;8;27
37743PB59A;A;PB59;VE6668;28/09/2017 15:11;146.99;27.01;Ropa de adultos;12;0;12;3229;28;13;23
96646PO48A;A;PO48;VE9713;15/05/2018 6:52;58.88;19.57;Productos ecoamigables;37;7;0;1323;46;12;13
292PF97B;B;PF97;VE1206;16/05/2018 2:40;368.58;0.33;Muebles;14;2;16;1416;19;8;20
35633PE15A;A;PE15;VE7338;27/05/2018 12:53;89.92;0.61;Tecnología;16;40;9;1455;44;18;0
24133PH38A;A;PH38;VE3806;09/02/2018 17:12;239.9;7.44;Bebés ;23;7;17;1878;32;29;32
45922PF81A;A;PF81;VE8486;27/08/2017 16:14;31.69;19.3;Muebles;23;20;16;3448;28;15;20
108657PK82A;A;PK82;VE5090;17/06/2018 17:20;250.7;19.15;Deportes;5;36;21;1111;52;18;11
88522PD55A;A;PD55;VE7348;28/04/2018 10:35;151.31;59;Celulares;4;25;39;1085;2;26;16
36768PN69A;A;PN69;VE3482;18/11/2017 4:37;71.4;5.25;Dormitorio;18;33;26;155;20;9;27
43533PE14A;A;PE14;VE9912;26/04/2018 18:11;110.21;16.1;Tecnología;1;23;15;3811;31;37;22
44714PK56A;A;PK56;VE2821;02/03/2018 7:41;69.53;19.53;Deportes;11;40;16;4237;39;11;24
33510PG91A;A;PG91;VE9276;05/06/2018 18:38;118.17;24.11;Salud;11;19;34;6148;11;12;40
58638PI36A;A;PI36;VE2926;16/12/2017 1:57;149.55;0.46;Juguetes;39;5;2;1073;19;34;27
28513PR41A;A;PR41;VE8511;14/10/2017 21:34;261.49;14.57;Frutas y verduras;37;26;6;515;29;5;19
101456PB73B;B;PB73;VE6856;24/05/2018 10:41;84.45;4.83;Ropa de adultos;6;16;38;2926;24;8;26
103158PM54A;A;PM54;VE9912;22/06/2018 22:30;7.41;21.45;Ferretería;39;0;6;1464;23;1;23
13965PN87A;A;PN87;VE6107;27/12/2017 21:47;254.79;31.75;Dormitorio;13;2;6;1068;25;2;25
60326PJ16A;A;PJ16;VE8692;21/11/2017 0:45;116.58;6.9;Mascotas;10;34;20;2746;40;13;0
28047PK56A;A;PK56;VE4365;22/06/2018 3:33;27.09;11.22;Deportes;24;23;0;4101;17;15;16
62277PI88A;A;PI88;VE3549;24/07/2017 7:17;4.19;46.61;Juguetes;8;31;4;805;8;19;6
59461PT51A;A;PT51;VE4242;01/11/2017 3:30;356.65;20.8;Tarjetas regalo;40;3;24;1925;40;2;17
103621PP68C;C;PP68;VE4937;22/10/2017 18:21;231.67;1.36;Licor;18;40;7;607;31;6;5
109979PK49A;A;PK49;VE3342;08/04/2018 1:54;111.63;52.96;Deportes;33;0;32;116;19;20;2
59118PP66A;A;PP66;VE5595;03/12/2017 6:55;147.43;16.66;Licor;15;19;31;5366;46;21;11
93979PT41A;A;PT41;VE4819;19/04/2018 15:12;87.06;13.42;Tarjetas regalo;30;29;10;7013;20;1;31
76345PL87A;A;PL87;VE6294;14/02/2018 1:05;23.18;37.13;Libros;29;40;20;769;25;6;27
100562PB88A;A;PB88;VE5588;16/03/2018 17:54;353.1;15.65;Ropa de adultos;32;22;14;3454;13;22;27
82549PQ61A;A;PQ61;VE3768;25/02/2018 1:03;108.84;54.4;Lácteos;7;19;11;2924;43;20;4
92947PI23A;A;PI23;VE3979;21/06/2018 7:54;5.67;60.28;Juguetes;12;30;22;601;16;6;52
86677PK36A;A;PK36;VE5049;26/08/2017 0:25;38.1;4.17;Deportes;23;32;14;7047;33;25;36
40158PE67A;A;PE67;VE1504;18/01/2018 14:37;66.15;17.24;Tecnología;3;33;6;7881;24;9;23
88494PA24A;A;PA24;VE2302;07/12/2017 19:03;19.17;16.73;Electrodomésticos;19;25;33;1223;52;32;38
63872PQ96B;B;PQ96;VE6495;13/06/2018 14:16;47.53;4.92;Lácteos;15;35;9;8123;46;0;18
93120PE15A;A;PE15;VE5993;01/02/2018 8:56;0.15;5.73;Tecnología;19;40;28;2162;32;39;21
71184PH52A;A;PH52;VE5192;04/08/2017 6:13;93.41;9.82;Bebés ;7;14;35;2252;46;38;17
16750PN58A;A;PN58;VE1019;26/04/2018 14:23;48.96;8.56;Dormitorio;33;35;8;3050;20;25;20
4694PN60A;A;PN60;VE5445;30/01/2018 7:38;45.64;12.2;Dormitorio;36;2;38;6023;27;23;2
53582PL84A;A;PL84;VE1307;06/01/2018 15:33;307.07;0.43;Libros;28;5;5;171;40;17;27
30365PN12A;A;PN12;VE8568;31/01/2018 2:18;62.78;29.45;Dormitorio;24;38;4;2313;32;8;24
93091PT57A;A;PT57;VE6535;08/09/2017 16:32;16.2;5.6;Tarjetas regalo;24;35;20;22;34;13;18
16026PP79B;B;PP79;VE3087;10/02/2018 17:26;84.65;0.45;Licor;3;38;27;1348;29;46;11
85429PG43A;A;PG43;VE6108;09/04/2018 3:24;91.71;54.73;Salud;34;1;40;723;18;44;31
74651PJ73A;A;PJ73;VE2056;12/04/2018 15:26;79.9;31.6;Mascotas;40;0;28;2893;36;36;24
83684PE47A;A;PE47;VE4454;06/04/2018 2:18;301.09;6.87;Tecnología;15;35;4;2225;19;62;32
104800PN79A;A;PN79;VE4489;27/07/2017 12:55;53.33;8.45;Dormitorio;27;0;0;2199;45;34;9
103806PQ13A;A;PQ13;VE1637;24/02/2018 12:22;1.96;4.49;Lácteos;26;13;14;1188;24;6;15
6742PN28A;A;PN28;VE1637;19/03/2018 1:10;65.84;0.75;Dormitorio;3;26;39;1080;69;19;28
31490PO44A;A;PO44;VE8467;17/02/2018 12:05;16.77;19.74;Productos ecoamigables;3;15;22;4484;51;6;15
18876PA93A;A;PA93;VE3806;01/11/2017 8:32;39.7;50.49;Electrodomésticos;30;1;1;255;49;1;38
60562PG86A;A;PG86;VE4829;24/05/2018 2:38;43.12;23.92;Salud;1;22;37;9662;12;4;45
4388PI10A;A;PI10;VE8975;13/05/2018 6:24;100.04;38.76;Juguetes;31;21;20;1855;57;13;21
69432PE42A;A;PE42;VE1206;02/06/2018 14:05;35.05;38.18;Tecnología;5;29;18;2736;20;18;14
77907PR90A;A;PR90;VE2980;20/03/2018 5:22;111.67;12.68;Frutas y verduras;40;20;15;3579;41;29;22
76927PO31A;A;PO31;VE1175;04/06/2018 13:08;41.06;1.93;Productos ecoamigables;24;27;22;1609;2;26;28
73176PT24A;A;PT24;VE9159;11/02/2018 7:34;335.48;34.79;Tarjetas regalo;33;8;11;517;3;2;20
61267PN84A;A;PN84;VE2740;03/11/2017 2:40;24.07;36.65;Dormitorio;12;7;13;2316;19;15;31
63398PB11A;A;PB11;VE6856;12/06/2018 16:06;8.06;5.76;Ropa de adultos;33;17;39;2106;27;35;7
7271PD30A;A;PD30;VE3482;02/08/2017 14:45;231.71;0.33;Celulares;17;15;27;24;47;3;31
54455PP27A;A;PP27;VE4454;19/03/2018 0:41;395.4;31.3;Licor;12;1;37;825;45;6;40
80250PN19A;A;PN19;VE4446;02/11/2017 15:13;82.93;95.89;Dormitorio;33;29;18;1945;11;24;35
35099PH62A;A;PH62;VE3420;17/07/2017 17:18;121.99;17.79;Bebés ;11;4;12;974;36;11;19
94934PS73A;A;PS73;VE1019;02/05/2018 16:02;114;1.04;Carnicería;16;8;6;1158;33;9;36
14335PT75B;B;PT75;VE6542;11/06/2018 7:34;20.95;13.69;Tarjetas regalo;35;10;27;1258;2;43;27
92787PN22A;A;PN22;VE2887;01/11/2017 19:55;103.32;13.06;Dormitorio;6;29;34;3271;40;19;8
61231PH56A;A;PH56;VE5999;08/01/2018 0:25;88.31;1.67;Bebés ;6;7;22;771;45;5;24
68617PD18A;A;PD18;VE3955;03/11/2017 18:08;156.21;19.43;Celulares;4;36;16;5222;31;13;29
103254PJ85A;A;PJ85;VE3292;29/10/2017 19:36;120.28;5.79;Mascotas;7;20;12;1534;17;19;15
74653PS17A;A;PS17;VE3199;10/12/2017 19:33;388.07;2.39;Carnicería;24;10;17;1694;33;14;21
86896PO63A;A;PO63;VE5049;22/03/2018 17:30;9.79;62.32;Productos ecoamigables;27;3;40;415;25;10;59
90187PH60A;A;PH60;VE3215;31/01/2018 19:08;219.7;11.24;Bebés ;24;34;8;22;29;10;43
18666PP33B;B;PP33;VE7016;08/10/2017 1:59;150.26;3.21;Licor;24;36;0;7529;21;22;41
18507PR11A;A;PR11;VE8486;31/12/2017 15:33;476.3;16.38;Frutas y verduras;5;14;6;3978;39;13;11
74233PF44B;B;PF44;VE2941;17/08/2017 14:37;208.52;12.41;Muebles;18;38;6;718;15;20;23
75591PH58A;A;PH58;VE6108;29/07/2017 23:49;73.15;16.4;Bebés ;28;31;31;2633;54;3;20
31239PE34A;A;PE34;VE1504;17/04/2018 9:24;133.46;48.09;Tecnología;24;15;0;1106;19;23;45
72175PE97B;B;PE97;VE4813;28/12/2017 12:04;3.43;6.39;Tecnología;18;15;39;198;14;18;20
107525PD52A;A;PD52;VE5445;15/01/2018 20:12;84.3;15;Celulares;12;3;7;533;40;6;38
2613PE66A;A;PE66;VE3927;12/06/2018 17:05;180.02;20.34;Tecnología;29;5;12;475;39;3;35
43649PN73A;A;PN73;VE1290;18/06/2018 11:24;54.25;41.34;Dormitorio;28;17;20;1078;55;7;27
87816PS41A;A;PS41;VE2561;18/05/2018 3:14;40.41;4.13;Carnicería;10;12;28;2450;53;4;30
3218PN99A;A;PN99;VE3927;05/10/2017 6:39;93.47;0.66;Dormitorio;29;37;1;2178;11;1;30
8130PB18A;A;PB18;VE9946;24/06/2018 3:09;18.47;25.37;Ropa de adultos;28;0;13;578;24;37;52
1954PH62A;A;PH62;VE1019;23/02/2018 19:54;221.7;30.82;Bebés ;0;24;12;617;56;4;24
12213PJ91A;A;PJ91;VE1558;06/05/2018 22:28;138.14;4.82;Mascotas;15;7;14;2248;10;12;1
44755PL37A;A;PL37;VE9276;07/06/2018 13:08;80.06;3.12;Libros;7;3;1;4096;22;32;18
42094PN14A;A;PN14;VE8575;27/08/2017 18:23;208.9;17.88;Dormitorio;11;8;3;899;29;16;33
64924PE69A;A;PE69;VE6180;19/11/2017 2:25;5.5;3.19;Tecnología;20;30;40;2431;38;16;22
23124PM22A;A;PM22;VE1988;06/08/2017 15:14;65.5;39.42;Ferretería;35;39;18;2767;39;8;18
94599PQ27A;A;PQ27;VE1830;23/01/2018 0:58;91.52;6.58;Lácteos;31;15;7;4664;11;14;19
25579PK59A;A;PK59;VE3482;14/05/2018 16:31;365.17;14.48;Deportes;1;18;24;504;27;7;26
104108PP69B;B;PP69;VE4454;23/10/2017 6:31;179.77;17.22;Licor;28;37;40;2967;50;5;33
109592PF14B;B;PF14;VE3939;05/12/2017 9:44;22.49;43.34;Muebles;14;0;34;241;45;25;22
13818PM90A;A;PM90;VE4481;30/09/2017 8:39;0.21;29.67;Ferretería;26;15;3;303;7;3;33
16948PB35A;A;PB35;VE2501;17/02/2018 2:35;36.81;5.27;Ropa de adultos;29;15;5;2177;25;3;18
111629PR59A;A;PR59;VE1637;15/04/2018 2:57;93.85;4.88;Frutas y verduras;10;29;11;1025;44;13;24
17259PJ96A;A;PJ96;VE3880;04/06/2018 5:31;245.52;14.42;Mascotas;37;19;36;556;50;7;19
10760PQ92A;A;PQ92;VE7885;15/08/2017 3:27;113.12;43.3;Lácteos;6;36;39;801;37;10;23
58555PP72A;A;PP72;VE6777;28/12/2017 10:54;125.87;3.57;Licor;9;17;15;1548;43;7;36
31473PI10A;A;PI10;VE6422;04/02/2018 0:50;121.64;8.94;Juguetes;5;7;38;2238;56;18;19
18865PT98A;A;PT98;VE2233;12/09/2017 21:16;27.42;25.03;Tarjetas regalo;22;20;17;254;36;15;18
12205PI57A;A;PI57;VE5588;16/11/2017 12:47;54.64;41.18;Juguetes;26;12;29;1135;24;11;28
27867PM15A;A;PM15;VE3215;01/10/2017 9:24;117.7;23.62;Ferretería;37;22;23;2716;33;6;21
9475PQ70A;A;PQ70;VE2941;05/02/2018 16:24;44.76;75.42;Lácteos;15;9;22;351;8;8;25
71715PA20A;A;PA20;VE4502;20/06/2018 3:16;88.7;36.35;Electrodomésticos;28;14;29;2921;13;11;30
31745PO91A;A;PO91;VE7866;10/11/2017 9:30;30.75;25.42;Productos ecoamigables;2;23;22;1853;6;5;28
86739PR64A;A;PR64;VE4052;29/01/2018 22:48;28.89;3.32;Frutas y verduras;7;13;30;803;40;5;25
112108PM17A;A;PM17;VE6108;23/08/2017 6:14;113.9;1.73;Ferretería;10;38;1;1930;32;18;2
31409PS13A;A;PS13;VE6856;19/03/2018 19:58;326.08;27.04;Carnicería;39;16;35;1428;50;7;26
87631PM64A;A;PM64;VE4052;08/10/2017 14:44;247.62;33.52;Ferretería;32;27;19;397;5;1;31
34060PQ52A;A;PQ52;VE5049;22/08/2017 9:56;1.3;12.83;Lácteos;0;30;14;937;37;8;22
33193PO74C;C;PO74;VE8467;11/11/2017 5:31;14.95;18.97;Productos ecoamigables;9;5;39;1583;19;1;32
68387PK93B;B;PK93;VE8975;16/02/2018 2:39;240.38;41.31;Deportes;20;29;40;2591;54;3;27
57394PT37A;A;PT37;VE2992;06/01/2018 8:34;176.57;1.05;Tarjetas regalo;25;7;8;8763;46;8;26
38403PA47B;B;PA47;VE4365;16/01/2018 16:19;135.18;18.33;Electrodomésticos;40;37;12;2080;17;12;19
110398PQ33A;A;PQ33;VE5979;24/05/2018 18:15;164.07;29.39;Lácteos;9;14;23;1749;32;24;21
55820PE28A;A;PE28;VE3215;01/03/2018 5:35;12.15;9.71;Tecnología;18;39;16;681;21;14;22
55640PM70A;A;PM70;VE4242;19/05/2018 16:31;50.89;28.24;Ferretería;8;2;20;3304;65;17;16
105366PS84A;A;PS84;VE2740;10/12/2017 23:33;88.34;10.4;Carnicería;18;9;18;1929;24;21;53
97027PP51A;A;PP51;VE8692;03/05/2018 13:18;42.84;3.4;Licor;16;31;14;1182;33;24;26
24937PC92A;A;PC92;VE3482;07/04/2018 14:38;23.67;11.38;Ropa infantil;30;2;10;1492;39;16;22
81005PQ32A;A;PQ32;VE8925;22/02/2018 6:34;33.08;10.68;Lácteos;35;11;14;1948;7;6;13
1582PC71A;A;PC71;VE6542;29/11/2017 13:39;103.71;15.57;Ropa infantil;24;26;14;1212;50;0;30
100947PG95A;A;PG95;VE4242;18/07/2017 10:43;24.52;19.12;Salud;19;34;38;1262;40;36;21
110043PD95A;A;PD95;VE8160;02/08/2017 20:56;71.26;2.71;Celulares;2;35;25;283;22;42;21
50720PF57A;A;PF57;VE5049;09/05/2018 9:50;505.58;4.92;Muebles;3;29;26;479;23;30;15
67649PT33A;A;PT33;VE8455;02/10/2017 19:02;139.01;53.34;Tarjetas regalo;30;35;39;531;18;19;18
6182PM55A;A;PM55;VE5926;04/01/2018 4:00;47.61;8.7;Ferretería;14;37;18;2171;42;32;21
75121PK50A;A;PK50;VE9623;11/06/2018 8:10;115.22;0.01;Deportes;5;20;13;3013;34;4;36
18265PO53A;A;PO53;VE6106;14/12/2017 14:29;202.46;42.97;Productos ecoamigables;6;2;0;8665;25;14;44
18571PL71A;A;PL71;VE1504;01/09/2017 22:14;15.27;12.72;Libros;8;21;26;1406;51;7;28
80909PM39A;A;PM39;VE6406;29/05/2018 8:00;433.77;10.58;Ferretería;36;19;29;109;38;27;18
111175PB85A;A;PB85;VE8494;02/12/2017 1:15;125.68;13.38;Ropa de adultos;37;7;34;610;53;23;43
69271PA55B;B;PA55;VE9713;04/01/2018 4:54;16.53;5.25;Electrodomésticos;19;16;27;472;48;28;26
15594PO81A;A;PO81;VE7623;19/04/2018 16:25;28.6;57.02;Productos ecoamigables;6;9;30;514;37;22;14
27013PG16A;A;PG16;VE4813;16/03/2018 20:28;16.04;80.03;Salud;27;36;13;66;28;8;18
91250PC95A;A;PC95;VE8692;14/02/2018 1:02;182.36;12.69;Ropa infantil;38;5;24;405;43;50;19
54190PH72A;A;PH72;VE8455;28/04/2018 18:54;317.77;23.92;Bebés ;14;6;13;7;15;17;12
103236PF29A;A;PF29;VE8575;23/04/2018 15:48;39.38;40.8;Muebles;32;40;2;2572;26;14;28
42260PN53A;A;PN53;VE1175;18/09/2017 23:09;13.34;49.2;Dormitorio;27;27;39;1179;20;8;17
98540PA45A;A;PA45;VE6060;18/09/2017 5:06;83.12;16.66;Electrodomésticos;4;4;17;443;15;25;24
91316PQ49A;A;PQ49;VE2501;10/01/2018 3:40;13.95;22.31;Lácteos;18;11;29;80;44;1;36
76557PI94A;A;PI94;VE3166;30/07/2017 7:25;87.48;21.52;Juguetes;7;11;0;128;70;10;38
86374PT29A;A;PT29;VE6060;01/09/2017 18:53;210.54;72.78;Tarjetas regalo;18;7;37;754;21;22;28
58666PR71A;A;PR71;VE6495;28/09/2017 14:30;31.78;1.95;Frutas y verduras;3;11;16;6518;41;15;28
70789PS70A;A;PS70;VE3420;21/07/2017 17:51;14.89;8.5;Carnicería;22;18;21;1646;12;30;19
88359PH31A;A;PH31;VE5422;16/02/2018 9:20;86.07;5.04;Bebés ;27;4;16;5168;17;45;28
98385PA94A;A;PA94;VE9555;01/03/2018 10:24;50.94;18.78;Electrodomésticos;35;19;39;5074;21;22;17
82536PI35A;A;PI35;VE8511;17/07/2017 1:31;73.64;3.12;Juguetes;17;4;37;508;30;24;8
46919PI38A;A;PI38;VE7016;27/09/2017 0:44;288.05;19.75;Juguetes;22;31;25;1399;12;18;23
80650PM10A;A;PM10;VE5999;06/01/2018 6:04;141.12;171.69;Ferretería;18;9;27;1920;15;23;27
51245PF56C;C;PF56;VE1340;10/11/2017 19:04;123.53;12.69;Muebles;15;38;15;1621;15;47;8
97454PJ21A;A;PJ21;VE1019;30/04/2018 0:22;288.49;0.63;Mascotas;29;26;30;177;33;26;8
103014PR26A;A;PR26;VE7495;30/08/2017 13:16;9.03;25.92;Frutas y verduras;25;17;5;476;35;33;4
97500PJ39A;A;PJ39;VE3858;09/11/2017 21:34;175.61;2.88;Mascotas;23;34;13;671;39;26;20
99610PS12A;A;PS12;VE3607;14/05/2018 15:26;186.31;48.29;Carnicería;10;7;23;1998;49;33;28
27194PF90A;A;PF90;VE2715;19/07/2017 11:58;30.05;0.23;Muebles;6;34;7;482;21;37;29
97112PE89A;A;PE89;VE6106;19/03/2018 8:24;355.17;26.24;Tecnología;2;36;21;6506;28;29;6
14895PC13A;A;PC13;VE4481;11/09/2017 11:29;59.86;12.42;Ropa infantil;27;9;40;3394;11;2;32
25820PK17A;A;PK17;VE5389;18/09/2017 4:56;104.64;28.27;Deportes;26;20;34;28;32;15;14
72769PN91A;A;PN91;VE5738;29/04/2018 9:35;4;7.45;Dormitorio;24;40;16;1644;42;33;34
86493PP15A;A;PP15;VE5929;04/06/2018 7:10;45.5;17.65;Licor;39;18;27;347;27;16;4
59870PI48A;A;PI48;VE9186;27/02/2018 16:08;165.16;30.5;Juguetes;29;16;20;122;32;16;27
36769PH61A;A;PH61;VE6646;24/06/2018 19:42;10.96;28.52;Bebés ;8;13;4;1277;44;24;16
28327PF18A;A;PF18;VE2926;03/11/2017 19:00;16.97;1.73;Muebles;12;34;37;1854;11;11;36
79060PR76A;A;PR76;VE4813;05/01/2018 2:04;133.12;3.48;Frutas y verduras;25;13;9;2116;23;11;3
90002PG78A;A;PG78;VE6180;29/04/2018 17:47;49.84;31.05;Salud;29;22;34;403;25;5;31
81230PE56A;A;PE56;VE4436;21/05/2018 11:01;11.5;8.16;Tecnología;17;24;11;950;39;22;21
12568PI62A;A;PI62;VE1340;29/03/2018 23:10;83.01;25.31;Juguetes;12;40;15;1066;31;23;17
12474PT69A;A;PT69;VE6106;27/05/2018 6:42;15.91;15.97;Tarjetas regalo;30;40;6;1247;47;30;24
44653PL51A;A;PL51;VE1637;09/04/2018 1:32;14.82;53.3;Libros;24;7;2;8566;19;7;25
85553PF30A;A;PF30;VE2941;09/04/2018 8:38;183.56;26.8;Muebles;33;21;2;1466;11;21;10
50966PC50A;A;PC50;VE2305;10/05/2018 11:35;300.64;62.17;Ropa infantil;25;18;4;814;36;7;43
82401PL59A;A;PL59;VE3797;02/03/2018 23:59;270.23;26.98;Libros;9;29;14;1119;27;1;3
55110PB77A;A;PB77;VE6785;12/03/2018 3:42;126.23;18.29;Ropa de adultos;20;35;16;1170;75;2;27
32743PP50B;B;PP50;VE7925;18/05/2018 12:22;155.45;3.33;Licor;19;25;25;6584;34;41;24
27901PQ74A;A;PQ74;VE1033;05/08/2017 13:43;25.88;9.79;Lácteos;3;35;30;181;43;10;17
96783PO52A;A;PO52;VE5149;24/02/2018 23:20;295.7;68.56;Productos ecoamigables;8;18;18;2579;25;29;29
28530PQ41B;B;PQ41;VE5109;22/01/2018 21:03;15.98;0.43;Lácteos;37;40;14;53;67;31;11
69435PC64A;A;PC64;VE4454;08/12/2017 15:54;154.91;18.03;Ropa infantil;36;1;15;800;25;24;19
68607PB82A;A;PB82;VE3276;16/03/2018 4:23;33.87;13.31;Ropa de adultos;3;5;32;971;41;14;43
28477PK11C;C;PK11;VE2501;30/09/2017 3:20;53.25;12.39;Deportes;11;21;32;12;29;13;24
964PN93D;D;PN93;VE7926;15/10/2017 7:05;137.95;44.49;Dormitorio;23;28;40;2161;22;14;24
87629PP53A;A;PP53;VE8699;21/12/2017 19:47;142.02;5.64;Licor;37;22;1;1989;18;27;46
21397PB32B;B;PB32;VE3276;15/12/2017 20:43;165.83;16.43;Ropa de adultos;37;25;33;1997;22;24;17
32270PQ86A;A;PQ86;VE4179;11/03/2018 17:50;84.63;42.17;Lácteos;30;16;38;99;37;15;13
6007PG60F;F;PG60;VE1309;14/11/2017 18:08;27.75;22.57;Salud;39;14;9;64;40;21;33
54816PL30A;A;PL30;VE3420;07/10/2017 12:31;26.79;4.17;Libros;40;30;25;157;44;28;33
48837PT79B;B;PT79;VE7960;15/05/2018 5:59;17.22;35.37;Tarjetas regalo;6;0;29;1254;55;10;8
97865PN99A;A;PN99;VE8455;23/08/2017 8:56;61.09;6.61;Dormitorio;20;13;11;79;23;16;33
81960PG61A;A;PG61;VE1175;28/04/2018 1:43;138.93;5.99;Salud;28;36;21;1642;22;21;9
51066PF14A;A;PF14;VE1290;03/11/2017 22:53;211.53;2.32;Muebles;33;29;4;1023;35;21;23
19966PI82A;A;PI82;VE8895;26/11/2017 12:45;76.87;7.42;Juguetes;14;40;30;541;19;6;43
18523PL20A;A;PL20;VE5588;08/06/2018 8:05;310.55;83.07;Libros;26;37;24;1452;21;16;28
36182PT95A;A;PT95;VE6646;02/04/2018 11:20;39.31;26.67;Tarjetas regalo;27;40;28;5589;2;28;13
112369PJ90B;B;PJ90;VE2926;28/05/2018 11:54;109.43;13.3;Mascotas;5;36;19;3279;37;12;26
